time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/09/13/14:42:07.936402,115,0,0,,0.3650356487549118,0.4423102375831357,0.3051739878811148,-0.37860530614852905,800.0,800.0,0.0
2023/09/13/14:42:07.944870,116,0,0,,0.36503584655873955,0.4423123108677508,0.2909344036381036,-0.37860530614852905,800.0,800.0,0.0
2023/09/13/14:42:07.954791,117,0,0,,0.3650373246089169,0.44231252970886187,0.3285022080026151,-0.37957853078842163,800.0,800.0,0.0
2023/09/13/14:42:07.965223,118,0,0,,0.36503832015472826,0.4423117971147825,0.31504166050488275,-0.3806883692741394,800.0,800.0,0.0
2023/09/13/14:42:07.974992,119,0,0,,0.3650343298198616,0.44231304712526837,0.2976739915384178,-0.3808913230895996,800.0,800.0,0.0
2023/09/13/14:42:07.984926,120,0,0,,0.36503822928504953,0.44231186429757297,0.3179630162691344,-0.3809381127357483,800.0,800.0,0.0
2023/09/13/14:42:07.995439,121,0,0,,0.36504018911824626,0.4423124948310716,0.2803996189404348,-0.3809381127357483,800.0,800.0,0.0
2023/09/13/14:42:08.005618,122,0,0,,0.3650379719512305,0.4423115321261422,0.2645420089305231,-0.37980616092681885,800.0,800.0,0.0
2023/09/13/14:42:08.015507,123,0,0,,0.36503887701093085,0.4423114532628444,0.31475609498803764,-0.37898921966552734,800.0,800.0,0.0
2023/09/13/14:42:08.025505,124,0,0,,0.3650384855563394,0.44231288473804675,0.294713693582945,-0.37893757224082947,800.0,800.0,0.0
2023/09/13/14:42:08.035642,125,0,0,,0.36504015477323354,0.4423119603929084,0.3547839624267061,-0.3790408968925476,800.0,800.0,0.0
2023/09/13/14:42:08.046138,126,0,0,,0.3650370128837054,0.4423124968212407,0.3015603064079053,-0.3785296380519867,800.0,800.0,0.0
2023/09/13/14:42:08.055064,127,0,0,,0.3650379172304555,0.44231206228726416,0.3088283626158884,-0.37896597385406494,800.0,800.0,0.0
2023/09/13/14:42:08.065115,128,0,0,,0.36503761759830355,0.4423108506817302,0.29024529232508994,-0.3792465031147003,800.0,800.0,0.0
2023/09/13/14:42:08.074843,129,0,0,,0.36503696484877457,0.44231100067065887,0.31678368151569775,-0.3794063627719879,800.0,800.0,0.0
2023/09/13/14:42:08.084949,130,0,0,,0.3650389361937726,0.4423118422333005,0.30178853069150774,-0.3808097541332245,800.0,800.0,0.0
2023/09/13/14:42:08.095317,131,0,0,,0.365038721239712,0.44231292959104074,0.31922132787640817,-0.37975358963012695,800.0,800.0,0.0
2023/09/13/14:42:08.104883,132,0,0,,0.36503999800837816,0.442310939032412,0.2867365733296208,-0.38019120693206787,800.0,800.0,0.0
2023/09/13/14:42:08.114779,133,0,0,,0.36503649024278373,0.4423121137133687,0.27455667862344374,-0.38019120693206787,800.0,800.0,0.0
2023/09/13/14:42:08.124925,134,0,0,,0.3650388889033983,0.4423106620763413,0.2834274290236564,-0.37844404578208923,800.0,800.0,0.0
2023/09/13/14:42:08.134906,135,0,0,,0.36503941813205243,0.4423126184083161,0.2815351476508009,-0.37844404578208923,800.0,800.0,0.0
2023/09/13/14:42:08.145860,136,0,0,,0.3650372205972968,0.4423094005776924,0.2908953806991487,-0.3766833245754242,800.0,800.0,0.0
2023/09/13/14:42:08.157455,137,0,0,,0.36503842651317375,0.44230974255981,0.2753564498688573,-0.37533631920814514,800.0,800.0,0.0
2023/09/13/14:42:08.164993,138,0,0,,0.36503695806154424,0.44231206495250364,0.2788642697819619,-0.37533631920814514,800.0,800.0,0.0
2023/09/13/14:42:08.175173,139,0,0,,0.3650376656150864,0.4423113783304536,0.2886387228629111,-0.3754331171512604,800.0,800.0,0.0
2023/09/13/14:42:08.185401,140,0,0,,0.3650380155643326,0.44230998649101644,0.29883801527574333,-0.374853253364563,800.0,800.0,0.0
2023/09/13/14:42:08.195810,141,0,0,,0.3650334869279446,0.4423095497592585,0.295067196129782,-0.37600618600845337,800.0,800.0,0.0
2023/09/13/14:42:08.205376,142,0,0,,0.3650357382632762,0.4423123894081039,0.2844112421155609,-0.37603384256362915,800.0,800.0,0.0
2023/09/13/14:42:08.215068,143,0,0,,0.3650364479984619,0.44231079534699236,0.2824150150987998,-0.3755955100059509,800.0,800.0,0.0
2023/09/13/14:42:08.225256,144,0,0,,0.3650380156178353,0.4423111234311654,0.29336686771224413,-0.376051127910614,800.0,800.0,0.0
2023/09/13/14:42:08.240319,145,0,0,,0.36503705925756075,0.4423126440559749,0.2973122507589753,-0.3766259551048279,800.0,800.0,0.0
2023/09/13/14:42:08.249657,146,0,0,,0.3650381696852208,0.44231236230431814,0.3412313717510328,-0.37606847286224365,800.0,800.0,0.0
2023/09/13/14:42:08.255224,147,0,0,,0.36503404273816153,0.44230997491428475,0.31679375422186323,-0.3766617178916931,800.0,800.0,0.0
2023/09/13/14:42:08.268321,148,0,0,,0.36503922422791246,0.44230935528466453,0.28291951383211394,-0.3777329921722412,800.0,800.0,0.0
2023/09/13/14:42:08.277140,149,0,0,,0.365035595144673,0.4423088138075481,0.32258640916632403,-0.37762024998664856,800.0,800.0,0.0
2023/09/13/14:42:08.284845,150,0,0,,0.36503761390597933,0.44230941409925956,0.34140431818825207,-0.3768005967140198,800.0,800.0,0.0
2023/09/13/14:42:08.295070,151,0,0,,0.36503848067533706,0.44231054638243117,0.29556596950311426,-0.37760913372039795,800.0,800.0,0.0
2023/09/13/14:42:08.305075,152,0,0,,0.36503988484072836,0.44230909029690213,0.3237940736389223,-0.3767273426055908,800.0,800.0,0.0
2023/09/13/14:42:08.315154,153,0,0,,0.36503964114760235,0.44230919435843297,0.3079299103689246,-0.37635791301727295,800.0,800.0,0.0
2023/09/13/14:42:08.326071,154,0,0,,0.36503837715379717,0.44231018476469786,0.31150361622161704,-0.3780348598957062,800.0,800.0,0.0
2023/09/13/14:42:08.335775,155,0,0,,0.3650388809767332,0.44230880485137236,0.3113182661187037,-0.3780348598957062,800.0,800.0,0.0
2023/09/13/14:42:08.345431,156,0,0,,0.3650381845719647,0.4423112784404213,0.2908106551160299,-0.3770764470100403,800.0,800.0,0.0
2023/09/13/14:42:08.355068,157,0,0,,0.3650374589701881,0.44231101814960594,0.3112228653816339,-0.3783399164676666,800.0,800.0,0.0
2023/09/13/14:42:08.366265,158,0,0,,0.3650376724952491,0.4423108448810813,0.28574312701479454,-0.3785972595214844,800.0,800.0,0.0
2023/09/13/14:42:08.375386,159,0,0,,0.36503811838673617,0.44231022254539454,0.28705335901044693,-0.3788487911224365,800.0,800.0,0.0
2023/09/13/14:42:08.384948,160,0,0,,0.3650373628501088,0.4423100962415009,0.28516562758303443,-0.3791830539703369,800.0,800.0,0.0
2023/09/13/14:42:08.395073,161,0,0,,0.36503685131842406,0.44230904228987655,0.270436774807501,-0.37897059321403503,800.0,800.0,0.0
2023/09/13/14:42:08.404835,162,0,0,,0.3650380314766164,0.4423096844984092,0.2906096261030426,-0.3792282044887543,800.0,800.0,0.0
2023/09/13/14:42:08.416065,163,0,0,,0.365038622494395,0.44231035462910595,0.283486611972396,-0.3800702691078186,800.0,800.0,0.0
2023/09/13/14:42:08.424768,164,0,0,,0.3650376325786133,0.44230855213869547,0.2626840154834909,-0.3804709315299988,800.0,800.0,0.0
2023/09/13/14:42:08.434955,165,0,0,,0.36503843267003044,0.4423102649850972,0.2832713443013427,-0.3802289664745331,800.0,800.0,0.0
2023/09/13/14:42:08.444926,166,0,0,,0.3650373082365257,0.4423105469788279,0.28075671185210344,-0.38126397132873535,800.0,800.0,0.0
2023/09/13/14:42:08.456096,167,0,0,,0.36503671243072117,0.4423091801405062,0.2787599334014617,-0.3796185851097107,800.0,800.0,0.0
2023/09/13/14:42:08.468290,168,0,0,,0.3650369255225527,0.44230833253620766,0.29644923436763543,-0.38029080629348755,800.0,800.0,0.0
2023/09/13/14:42:08.477490,169,0,0,,0.365036605613383,0.44230981515269524,0.2839370190164391,-0.3796263337135315,800.0,800.0,0.0
2023/09/13/14:42:08.487640,170,0,0,,0.36503677637467524,0.4423078431821941,0.27646399133536237,-0.37884771823883057,800.0,800.0,0.0
2023/09/13/14:42:08.495370,171,0,0,,0.36503958079559373,0.4423092264525213,0.2787839552930462,-0.37838292121887207,800.0,800.0,0.0
2023/09/13/14:42:08.505764,172,0,0,,0.3650371233927161,0.44230709800507806,0.2922920716295838,-0.38045018911361694,800.0,800.0,0.0
2023/09/13/14:42:08.515932,173,0,0,,0.36503908003473495,0.4423094794538682,0.3038024784401941,-0.38005244731903076,800.0,800.0,0.0
2023/09/13/14:42:08.524928,174,0,0,,0.3650353409683206,0.44230791036415074,0.2851431959601247,-0.38065481185913086,800.0,800.0,0.0
2023/09/13/14:42:08.535386,175,0,0,,0.36503609931351183,0.44230908010476044,0.3413660079814561,-0.3814113736152649,800.0,800.0,0.0
2023/09/13/14:42:08.545074,176,0,0,,0.36503739952149294,0.4423088543681709,0.2949652313280637,-0.38215261697769165,800.0,800.0,0.0
2023/09/13/14:42:08.556206,177,0,0,,0.36503757057403274,0.4423098457116516,0.2990970572965441,-0.3817982077598572,800.0,800.0,0.0
2023/09/13/14:42:08.565005,178,0,0,,0.36503882628496565,0.4423102259298562,0.3104929549464829,-0.3817982077598572,800.0,800.0,0.0
2023/09/13/14:42:08.575355,179,0,0,,0.36503924267739796,0.44231012917751766,0.3219342317755261,-0.38226133584976196,800.0,800.0,0.0
2023/09/13/14:42:08.586351,180,0,0,,0.3650376153832331,0.4423092341149528,0.29386200173801863,-0.3817615211009979,800.0,800.0,0.0
2023/09/13/14:42:08.595072,181,0,0,,0.3650363066757263,0.442306658808286,0.30878103352024355,-0.38162726163864136,800.0,800.0,0.0
2023/09/13/14:42:08.610348,182,0,0,,0.3650363066757263,0.4423075314762699,0.30878103352024355,-0.3804854452610016,800.0,800.0,0.0
2023/09/13/14:42:08.622085,183,0,0,,0.36504008788108544,0.4423082634019662,0.2792089578882049,-0.3804854452610016,800.0,800.0,0.0
2023/09/13/14:42:08.629654,184,0,0,,0.36504008788108544,0.44230872277060573,0.2792089578882049,-0.3796035051345825,800.0,800.0,0.0
2023/09/13/14:42:08.640077,185,0,0,,0.3650364592080553,0.44230765492187574,0.2956278230764091,-0.37936338782310486,800.0,800.0,0.0
2023/09/13/14:42:08.647220,186,0,0,,0.3650379640219167,0.4423084273286758,0.28735956165752247,-0.37936338782310486,800.0,800.0,0.0
2023/09/13/14:42:08.655048,187,0,0,,0.36503508474049917,0.44230843472616654,0.2935735341002913,-0.3786451816558838,800.0,800.0,0.0
2023/09/13/14:42:08.666068,188,0,0,,0.36503882478151606,0.4423078082933931,0.31298368890603184,-0.37927791476249695,800.0,800.0,0.0
2023/09/13/14:42:08.687070,189,0,0,,0.365040141192821,0.44230886077364007,0.31878948948067837,-0.3803211450576782,800.0,800.0,0.0
2023/09/13/14:42:08.688065,190,0,0,,0.365040141192821,0.44230886077364007,0.31878948948067837,-0.3803211450576782,800.0,800.0,0.0
