time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.eth_p,.rem_p,.eth_f,.rem_f,.eth_k,.rem_k,.estim_eth_k,.estim_rem_k
2023/09/22/18:56:55.123639,119101,0,0,,0.4006389543721536,0.45021509161890694,-0.07718267761770115,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.124188,6066,0,0,,0.4006389543721536,0.45021509161890694,-0.07718267761770115,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.133107,6067,0,0,,0.40063762071125164,0.4502157987862546,-0.0808543238504702,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.134798,119102,0,0,,0.40063918955842415,0.4502149549821282,-0.08288706461997053,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.143109,6068,0,0,,0.4006388494615575,0.4502164606685675,-0.10181184297013046,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.144126,119103,0,0,,0.4006403270501929,0.45021587088950565,-0.09819214780354568,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.154469,6069,0,0,,0.40063905885594475,0.45021624194261434,-0.07639985278224093,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.154483,119104,0,0,,0.40063905885594475,0.45021624194261434,-0.07639985278224093,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.163494,6070,0,0,,0.40064068606671915,0.4502156822043368,-0.07002542811198176,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.164265,119105,0,0,,0.40063816419381504,0.4502153029465321,-0.07197584675074864,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.174214,6071,0,0,,0.4006411981582592,0.4502158919318555,-0.08720086802951033,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.174227,119106,0,0,,0.4006411981582592,0.4502163149703952,-0.08720086802951033,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.183729,6072,0,0,,0.40064130065464926,0.45021661600034213,-0.06427910269491721,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.185181,119107,0,0,,0.4006411059869526,0.450216831827387,-0.07046872529752823,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.193717,6073,0,0,,0.40064052263885075,0.4502149824446729,-0.0796041202931953,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.193774,119108,0,0,,0.40064052263885075,0.4502149824446729,-0.0796041202931953,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.203201,6074,0,0,,0.4006375253970808,0.4502147226655484,-0.0826878342610996,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.204064,119109,0,0,,0.40064050998144995,0.4502156900642188,-0.07449562188777914,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.213407,6075,0,0,,0.4006390151280381,0.4502158339021009,-0.05272655328591558,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.214030,119110,0,0,,0.4006390151280381,0.4502158339021009,-0.05272655328591558,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.223076,6076,0,0,,0.4006436072858135,0.45021600192402084,-0.08499002965175939,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.224072,119111,0,0,,0.4006425196914667,0.4502144340951352,-0.09331505782534288,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.232788,6077,0,0,,0.4006410671133268,0.45021690629003586,-0.07477576274498388,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.235715,119112,0,0,,0.40064237575145356,0.4502158689703485,-0.08106896674597275,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.243041,6078,0,0,,0.4006416610946957,0.4502149483481013,-0.09643130235920894,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.244400,119113,0,0,,0.4006416610946957,0.4502156690062791,-0.09643130235920894,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.253510,119114,0,0,,0.40063950379893837,0.4502160452805892,-0.10549524966720136,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.254012,6079,0,0,,0.40064069906305866,0.4502158502467889,-0.10361559674816812,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.263356,6080,0,0,,0.40064085464639565,0.4502164301799747,-0.10574337762003283,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.264129,119115,0,0,,0.40064085464639565,0.45021672141014224,-0.10574337762003283,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.273252,6081,0,0,,0.400641948609931,0.4502160586163756,-0.13122142558282912,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.273921,119116,0,0,,0.400641948609931,0.45021549807996764,-0.13122142558282912,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.283685,119117,0,0,,0.4006404265400859,0.45021478706337925,-0.12352872799878356,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.285400,6082,0,0,,0.4006385944159733,0.4502151456590331,-0.12981786452372068,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.293423,6083,0,0,,0.4006421473230837,0.4502141595785094,-0.126112792063114,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.294516,119118,0,0,,0.40064066569392437,0.450215314728067,-0.12656010136649476,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.303076,6084,0,0,,0.40063673834664437,0.450215434132179,-0.10518849527405727,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.303993,119119,0,0,,0.40064075282751593,0.4502159930168122,-0.10841966135558967,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.313558,6085,0,0,,0.4006357205376142,0.4502161091519411,-0.10069469871608416,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.313845,119120,0,0,,0.400637967872353,0.4502161091519411,-0.09667707085326616,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.323516,6086,0,0,,0.4006320731969695,0.4502157632266209,-0.08295728922796064,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.324069,119121,0,0,,0.4006340794306603,0.4502157632266209,-0.08021723497448074,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.332978,6087,0,0,,0.4006340445469927,0.45021562417978034,-0.07626500236119282,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.333532,119122,0,0,,0.40063302542077595,0.45021604557369505,-0.0739612422480247,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.343498,119123,0,0,,0.4006352956649106,0.4502148069539633,-0.039566961689700864,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.343924,6088,0,0,,0.40063161153102217,0.45021619718887107,-0.04438106362251004,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.353139,6089,0,0,,0.40063443088827494,0.4502160883023548,-0.0043534312939391695,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.354479,119124,0,0,,0.40063443088827494,0.45021556759838643,-0.0043534312939391695,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.363586,6090,0,0,,0.4006360003213853,0.4502164738796939,-0.007223448925786191,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.364071,119125,0,0,,0.4006360003213853,0.4502149882024577,-0.007223448925786191,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.373069,6091,0,0,,0.40063553704066535,0.4502166031638243,0.02455343259769549,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.374675,119126,0,0,,0.40063736116647664,0.4502166031638243,0.03516892711153807,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.383581,6092,0,0,,0.4006372613586902,0.4502167330681468,0.02968325719251541,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.385070,119127,0,0,,0.4006372613586902,0.45021531371434764,0.02968325719251541,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.393674,119128,0,0,,0.4006407923067303,0.45021543941307407,0.0467813701278299,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.393941,6093,0,0,,0.4006393291179728,0.45021543941307407,0.0473780349032199,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.403047,6094,0,0,,0.40064093256513117,0.4502157896520565,0.03431644046722815,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.404150,119129,0,0,,0.4006423743343402,0.4502166002788092,0.037300842891440866,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.413687,6095,0,0,,0.40064231994732336,0.45021513411846814,0.002094563944837202,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.414462,119130,0,0,,0.4006421956211657,0.45021509915327246,0.004809316608517689,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.423103,6096,0,0,,0.40064188421715424,0.45021708307647473,0.00224475652646261,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.424129,119131,0,0,,0.40064029572131576,0.4502154291904757,0.002407023354756066,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.433113,6097,0,0,,0.40064236919970664,0.45021552991365466,-0.024835802571453236,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.434003,119132,0,0,,0.40064236919970664,0.45021561743304855,-0.024835802571453236,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.443398,6098,0,0,,0.4006416124311138,0.4502160781909954,-0.038980242116578134,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.444978,119133,0,0,,0.4006416124311138,0.4502160781909954,-0.038980242116578134,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.454289,6099,0,0,,0.40063899936206904,0.450217432617681,-0.07034876005764046,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.454302,119134,0,0,,0.40063899936206904,0.4502159837077958,-0.07034876005764046,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.463179,6100,0,0,,0.4006387149043394,0.45021574987673063,-0.07429387208893579,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.463750,119135,0,0,,0.4006387149043394,0.45021574987673063,-0.07429387208893579,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.472916,6101,0,0,,0.40063501814208996,0.4502154393388035,-0.06744832415698454,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.474199,119136,0,0,,0.4006322531795789,0.4502154393388035,-0.056489039878931946,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.483320,6102,0,0,,0.40063803743016524,0.4502157423849382,-0.07178694056740142,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.484381,119137,0,0,,0.40063803743016524,0.4502156479047692,-0.07178694056740142,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.493561,6103,0,0,,0.40063342984096273,0.45021537939788886,-0.041607008648331445,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.494312,119138,0,0,,0.40063342984096273,0.45021537939788886,-0.041607008648331445,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.502944,6104,0,0,,0.4006339857121218,0.4502153567960492,-0.028112868532277013,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.504441,119139,0,0,,0.40063236513251477,0.45021594397008047,-0.03144611804012798,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.513241,6105,0,0,,0.4006305542166988,0.4502160461475204,-2.8456920900366e-05,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.513978,119140,0,0,,0.4006312569611019,0.4502158623484305,0.006861654259071037,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.523181,6106,0,0,,0.40063278857049495,0.4502158104687506,0.009572351832348502,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.524031,119141,0,0,,0.40063414310804857,0.4502158104687506,0.011689728807953048,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.532745,6107,0,0,,0.4006352430543202,0.45021486429149427,0.02684610859534986,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.533830,119142,0,0,,0.40063378547424955,0.4502168777059191,0.029375776433208323,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.542932,6108,0,0,,0.4006345659529981,0.45021514229727544,0.03656285354738098,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.544293,119143,0,0,,0.4006364767477486,0.45021517633652103,0.03454811299167537,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.553124,6109,0,0,,0.40063466956117033,0.45021550044812014,0.020902259646369603,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.553840,119144,0,0,,0.40063466956117033,0.450215918564867,0.020902259646369603,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.562870,6110,0,0,,0.40063881850721295,0.4502143993481713,0.020011676850006488,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.563763,119145,0,0,,0.40063914837515324,0.4502146467016036,0.022806584565247312,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.572823,6111,0,0,,0.40063813263645404,0.45021577667940105,-0.0084256235237391,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.573904,119146,0,0,,0.40063813263645404,0.45021577667940105,-0.0084256235237391,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.582970,6112,0,0,,0.40064212971253405,0.4502164590681319,0.007937440844821175,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.583809,119147,0,0,,0.40063976602550827,0.45021674449177385,-0.0005226971745986297,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.592965,6113,0,0,,0.4006396820478515,0.45021553323302804,-0.025263115230586664,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.593688,119148,0,0,,0.4006396820478515,0.45021510319336067,-0.025263115230586664,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.603070,6114,0,0,,0.4006382211640799,0.4502148331549898,-0.03765695048369322,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.603683,119149,0,0,,0.4006382211640799,0.4502145575802866,-0.03765695048369322,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.613277,6115,0,0,,0.40063747243716175,0.4502162973449836,-0.0609252640866923,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.613625,119150,0,0,,0.40063747243716175,0.45021528645059244,-0.0609252640866923,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.623029,6116,0,0,,0.40063676554557054,0.4502152739264508,-0.07069368242661989,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.624005,119151,0,0,,0.40063676554557054,0.4502171587841033,-0.07069368242661989,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.634134,119152,0,0,,0.40063678261184393,0.45021350047858655,-0.057086359896443284,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.634148,6117,0,0,,0.40063678261184393,0.4502154939420185,-0.057086359896443284,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.643453,6118,0,0,,0.4006358053012885,0.45021547167857556,-0.06011466206208327,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.644171,119153,0,0,,0.4006358053012885,0.4502162071248397,-0.06011466206208327,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.653692,6119,0,0,,0.4006326528704529,0.45021542054329877,-0.0318868713318704,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.655102,119154,0,0,,0.40063285429590056,0.4502164944101496,-0.030699467278573644,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.663388,6120,0,0,,0.40063612519216346,0.4502161628649817,-0.04748994268338025,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.664047,119155,0,0,,0.40063612519216346,0.4502141468939982,-0.04748994268338025,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.673145,6121,0,0,,0.400631672075591,0.4502162932247745,-0.025520338811589882,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.673771,119156,0,0,,0.400633009241969,0.45021618544488085,-0.01912483776004037,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.683705,6122,0,0,,0.40063337231835155,0.4502151271077698,-0.011727484038148162,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.684275,119157,0,0,,0.4006349261218517,0.4502151271077698,-0.012189287625363088,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.692983,6123,0,0,,0.40063339288221644,0.45021662748256785,0.009173682536462446,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.693858,119158,0,0,,0.40063417918263244,0.45021474219680463,0.010436092101581251,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.703080,6124,0,0,,0.4006366200012371,0.45021480067875214,-0.014595591237647976,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.703557,119159,0,0,,0.4006363031136123,0.45021654296292524,-0.01439052348290637,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.713054,6125,0,0,,0.40063322017115277,0.4502148778074047,0.015392677199181692,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.713996,119160,0,0,,0.40063322017115277,0.45021567026561937,0.015392677199181692,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.723528,6126,0,0,,0.4006375956802864,0.4502157167609059,0.0026226283026183905,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.723541,119161,0,0,,0.40063950377063734,0.45021540270335436,-0.01184412598518958,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.733527,6127,0,0,,0.40063601734276777,0.4502156631830775,-0.01203826253012219,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.733823,119162,0,0,,0.40063990113685377,0.4502156631830775,-0.005342624070033275,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.744087,119163,0,0,,0.40063742174322525,0.45021648140274423,-0.003311099467413925,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.744100,6128,0,0,,0.40063936455609245,0.45021648140274423,0.0041954217840742825,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.753838,6129,0,0,,0.4006370013030373,0.4502155465446459,-0.019317020434963417,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.753854,119164,0,0,,0.4006370013030373,0.4502155465446459,-0.019317020434963417,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.763135,6130,0,0,,0.4006353286982808,0.45021610141358037,-0.051101819024829354,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.763993,119165,0,0,,0.4006392568231043,0.45021610141358037,-0.04437718952774683,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.773573,6131,0,0,,0.40063712835164245,0.4502163793025936,-0.04336794839770197,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.774621,119166,0,0,,0.40063712835164245,0.4502163793025936,-0.04336794839770197,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.783228,6132,0,0,,0.40063610461472215,0.4502148501806319,-0.04205625973203553,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.784938,119167,0,0,,0.40063610461472215,0.4502154880325763,-0.04205625973203553,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.793394,6133,0,0,,0.40063750171089363,0.450214670189119,-0.0472934181474417,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.795073,119168,0,0,,0.40063778301291875,0.45021655390038307,-0.049032962999005614,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.803337,6134,0,0,,0.40063487940212206,0.45021500098872624,-0.04232064018525139,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.804337,119169,0,0,,0.4006339393117186,0.45021500098872624,-0.03889285204326387,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.813316,6135,0,0,,0.4006322999041859,0.45021512855387014,-0.0015628954346833535,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.813697,119170,0,0,,0.4006322999041859,0.45021552969553247,-0.0015628954346833535,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.823190,6136,0,0,,0.4006360867707723,0.4502151705076316,-0.024991354528515974,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.823675,119171,0,0,,0.4006320930413283,0.45021467135073406,-0.030784002587969095,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.833427,6137,0,0,,0.40063309371805433,0.4502161464675667,0.0019671905563388714,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.833731,119172,0,0,,0.40063309371805433,0.45021672937146406,0.0019671905563388714,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.843861,119173,0,0,,0.40063602686267613,0.4502153102370777,0.028860741246472976,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.844014,6138,0,0,,0.40063602686267613,0.45021673002865914,0.028860741246472976,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.854447,6139,0,0,,0.4006351517918458,0.4502154887932338,0.006530377744425664,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.854684,119174,0,0,,0.4006351517918458,0.4502154887932338,0.006530377744425664,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.863777,119175,0,0,,0.40063197670932593,0.45021624044855535,0.1291715125747217,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.864910,6140,0,0,,0.40063197670932593,0.45021624044855535,0.1291715125747217,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.872840,6141,0,0,,0.40063589344709244,0.45021563657488783,0.01606448117197501,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.873823,119176,0,0,,0.40063706489184253,0.45021595395967406,0.012192813968313398,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.884461,6142,0,0,,0.400637256815053,0.45021685193081795,-0.013836972478981968,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.885266,119177,0,0,,0.40063599499832453,0.4502143018453265,-0.008618542791182793,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.893006,6143,0,0,,0.4006377840140142,0.4502147947616093,-0.02092549787200504,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.893905,119178,0,0,,0.4006377840140142,0.45021609124769596,-0.02092549787200504,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.903761,6144,0,0,,0.40063737933676635,0.45021650481383074,-0.018204728981436435,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.903778,119179,0,0,,0.40063737933676635,0.45021505881823726,-0.018204728981436435,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.913428,6145,0,0,,0.4006373367781625,0.45021492993199397,-0.03478353401060008,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.913826,119180,0,0,,0.4006373367781625,0.45021603185162185,-0.03478353401060008,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.923518,6146,0,0,,0.40063533638126,0.4502163586865695,-0.024768250499951905,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.924371,119181,0,0,,0.4006390805891017,0.45021602320558085,-0.017913339649561322,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.933878,119182,0,0,,0.4006387053996586,0.45021533037379935,-0.023554397137930838,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.934031,6147,0,0,,0.4006351144891671,0.45021533037379935,-0.02079751237224048,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.943314,6148,0,0,,0.40063711141922465,0.45021723013464365,-0.032319088997615375,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.944194,119183,0,0,,0.400635350693372,0.45021513309420613,-0.027533638456394116,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.954082,119184,0,0,,0.4006350553550385,0.4502169548373726,-0.0027451680640051546,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.954618,6149,0,0,,0.4006354654858546,0.4502169548373726,-0.0007052186318313725,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.962995,6150,0,0,,0.4006372933771646,0.45021495291316727,-0.008182440358939003,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.964047,119185,0,0,,0.4006320942743019,0.45021641093095677,-0.014104322800447155,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.973500,6151,0,0,,0.4006318262607014,0.4502165861909678,-0.0002281340948385724,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.975083,119186,0,0,,0.4006328015826205,0.45021490684621446,0.003676987676590082,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.984539,6152,0,0,,0.4006360383787162,0.4502153228058371,-0.025454099971858102,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.985748,119187,0,0,,0.4006367307405896,0.4502153228058371,-0.02482089493546602,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.993876,6153,0,0,,0.40063365620462027,0.4502158914587613,-0.013834155701409667,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:55.994682,119188,0,0,,0.40063365620462027,0.45021543065414765,-0.013834155701409667,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.003336,6154,0,0,,0.4006370555487051,0.45021498421189554,0.000152614373355342,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.004556,119189,0,0,,0.4006359501029502,0.4502142625356428,-0.004763875029534681,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.013003,6155,0,0,,0.40063557518394377,0.4502164577052121,0.006249038591863543,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.014693,119190,0,0,,0.40063557518394377,0.4502164577052121,0.006249038591863543,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.024427,119191,0,0,,0.40063733219993003,0.4502166240431438,-0.00395909759844526,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.024443,6156,0,0,,0.40063733219993003,0.4502166240431438,-0.00395909759844526,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.033000,6157,0,0,,0.4006368479492669,0.45021620214354197,0.0010319248507342227,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.034679,119192,0,0,,0.40063794318005663,0.4502164045886826,-0.0031294657238094548,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.044253,119193,0,0,,0.4006351167853266,0.4502160124308825,0.010395055292789168,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.044641,6158,0,0,,0.40063468439375616,0.4502166510855016,0.011841892823031053,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.053686,119194,0,0,,0.40063618353906083,0.45021728639135444,-0.03257573069956077,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.054739,6159,0,0,,0.40063618353906083,0.45021568609178386,-0.03257573069956077,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.063289,6160,0,0,,0.40063637709324706,0.45021669827450617,0.007714468559160026,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.064705,119195,0,0,,0.40063637709324706,0.45021669827450617,0.007714468559160026,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.073041,6161,0,0,,0.40063469113798195,0.45021526877481266,-0.0050633657127823195,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.073846,119196,0,0,,0.40063469113798195,0.45021513203141517,-0.0050633657127823195,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:56.083000,6162,0,0,,0.4006387052839563,0.450214609748152,-0.017143138070798924,0.0,800.0,800.0,0.0,0.0
