time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.eth_p,.rem_p,.eth_f,.rem_f,.eth_k,.rem_k,.estim_eth_k,.estim_rem_k
2023/09/22/17:59:55.837828,1531,0,0,,0.2977242125315217,0.39023939746887537,0.2705361140658708,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.846843,1532,0,0,,0.2977261081928624,0.390240318834427,0.26153128011978627,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.857271,1533,0,0,,0.2977263575727406,0.39023917220995336,0.25653193950347025,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.866467,1534,0,0,,0.2977262024736335,0.3902399599181293,0.24632579754235887,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.878734,1535,0,0,,0.2977243858583706,0.3902393020229885,0.24392307585762613,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.886458,1536,0,0,,0.29772606734013146,0.39023899601391154,0.23787186119608916,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.896580,1537,0,0,,0.2977244715339421,0.3902396847678258,0.2452528974650132,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.906665,1538,0,0,,0.2977268997278435,0.39023952837411663,0.24567181562805082,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.916357,1539,0,0,,0.2977270520256732,0.39023920854830924,0.2556342230835308,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.926566,1540,0,0,,0.2977266414680464,0.3902395458287591,0.2622806617131844,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.937350,1541,0,0,,0.297724946658786,0.39023999810115695,0.2553624303595864,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.946795,1542,0,0,,0.2977238718756665,0.3902393003874169,0.25487307259374936,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.956764,1543,0,0,,0.2977264014279249,0.3902408603828081,0.2613524176433796,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.966387,1544,0,0,,0.2977254452293649,0.39024005891942193,0.24774340824531876,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.976410,1545,0,0,,0.2977242438824947,0.39024075074251585,0.28098861366479444,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.986463,1546,0,0,,0.2977268673657724,0.39024038651683757,0.2757951295170503,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:55.996536,1547,0,0,,0.2977262398572668,0.3902398422242384,0.28389062497438716,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.006416,1548,0,0,,0.29772623574827284,0.39023937250694846,0.2613882744264327,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.018201,1549,0,0,,0.2977263066417043,0.3902400125844206,0.2596550017396797,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.026530,1550,0,0,,0.29772458544729785,0.39023983008710955,0.24624755001059154,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.036417,1551,0,0,,0.2977259088368209,0.3902406872136494,0.2502161772862932,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.047534,1552,0,0,,0.2977261213777823,0.39024026431884906,0.23788229130019298,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.056448,1553,0,0,,0.2977241086163532,0.39023972356602515,0.25610942599889425,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.066843,1554,0,0,,0.2977256726933896,0.3902394466604167,0.24669078024340355,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.076349,1555,0,0,,0.29772361547953213,0.3902400785093396,0.2453834460691539,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.086532,1556,0,0,,0.29772570635252965,0.39023944848937564,0.2502338509442138,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.096842,1557,0,0,,0.2977277285476035,0.3902408305918574,0.246935861129583,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.106622,1558,0,0,,0.29772594097523775,0.39023946681674304,0.26368543040511333,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.116377,1559,0,0,,0.2977255679185661,0.390238955445025,0.26835554056548194,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.126579,1560,0,0,,0.29772582784848955,0.39024005203984147,0.24403947944056095,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.137208,1561,0,0,,0.29772584237015126,0.3902396850234889,0.2648471181776113,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.146563,1562,0,0,,0.29772529653440205,0.3902399251566172,0.28683348993702523,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.156856,1563,0,0,,0.29772634381135016,0.3902395731918289,0.25838389802838585,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.166609,1564,0,0,,0.2977229080641558,0.3902388651665451,0.2697712591085983,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.176628,1565,0,0,,0.297725146237822,0.3902393584976476,0.2710451364839421,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.186522,1566,0,0,,0.29772586721251026,0.39024035726018524,0.2514971104510634,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.196402,1567,0,0,,0.29772605418859355,0.3902404633633217,0.25100470988468904,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.206361,1568,0,0,,0.2977273880604586,0.3902404350344032,0.2521222033561002,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.216631,1569,0,0,,0.2977256349962735,0.39024044924743334,0.2488314530919829,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.226534,1570,0,0,,0.2977264341880018,0.3902392428019416,0.2509030280113661,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.237184,1571,0,0,,0.29772600127959314,0.3902393417143218,0.2223008108070208,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.246619,1572,0,0,,0.29772359014218525,0.3902404662841754,0.23165392619007782,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.256611,1573,0,0,,0.2977248462917871,0.390239779200503,0.22287111359664058,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.266814,1574,0,0,,0.29772379636192203,0.39023933913330494,0.23884456813367752,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.276859,1575,0,0,,0.29772349529631603,0.3902405271311531,0.21844661477727517,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.286391,1576,0,0,,0.2977255729097644,0.39023913397659316,0.24215565132922268,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.296564,1577,0,0,,0.29772497381114005,0.39024053118859253,0.23043207576140065,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.306576,1578,0,0,,0.2977260477232819,0.3902406492069245,0.23655087722361173,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.317275,1579,0,0,,0.29772521395400786,0.39023972311640487,0.24314541149578545,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.326626,1580,0,0,,0.29772444959442856,0.3902393700138355,0.2522707519297466,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.337661,1581,0,0,,0.2977248154263211,0.39023980748925635,0.21464047587535556,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.346645,1582,0,0,,0.2977246175113282,0.3902396964037231,0.23753065057099443,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.356574,1583,0,0,,0.2977260043059843,0.3902396777485974,0.21489451850274602,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.366637,1584,0,0,,0.29772483474959,0.3902399714687529,0.23042186949782745,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.376632,1585,0,0,,0.2977250216110974,0.3902396720962457,0.22485661280463207,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.386549,1586,0,0,,0.2977261563148522,0.3902401581540563,0.22176660456618816,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.396450,1587,0,0,,0.29772447934029067,0.3902408078343525,0.23321457705658535,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.406372,1588,0,0,,0.2977242716405353,0.3902391674339363,0.22585362397799874,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.416365,1589,0,0,,0.2977248250033407,0.3902397754907243,0.23254351436299767,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.426442,1590,0,0,,0.2977250593591352,0.39024006843934583,0.22536302681021594,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.436710,1591,0,0,,0.2977255859457935,0.3902393745280415,0.22651013240622686,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.446504,1592,0,0,,0.2977244657740227,0.39024093804037074,0.22155873073096516,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.456562,1593,0,0,,0.29772406798905743,0.39023921310254195,0.24346858687121384,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.466631,1594,0,0,,0.2977256641970236,0.3902396751268508,0.2511207056228659,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.476939,1595,0,0,,0.2977253351777795,0.39023989955376287,0.24400233367147173,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.486558,1596,0,0,,0.29772433618397787,0.3902400254635528,0.2621441587411013,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.497046,1597,0,0,,0.2977231488557191,0.39024012865783536,0.2615279841775883,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.507622,1598,0,0,,0.29772574652947315,0.390240242334109,0.23726151256474862,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.516416,1599,0,0,,0.2977258080181868,0.3902390637726988,0.23993719493571003,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.527927,1600,0,0,,0.2977252442567558,0.390240508000326,0.23534621664895652,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.537107,1601,0,0,,0.2977241538936129,0.39023913483784306,0.24856800781347052,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.546820,1602,0,0,,0.2977241041305219,0.3902396782902699,0.22802867075038993,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.556914,1603,0,0,,0.2977249303829288,0.3902399645868028,0.22880487260567778,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.566546,1604,0,0,,0.2977261224128903,0.39024029387267184,0.24275655561760523,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.576558,1605,0,0,,0.2977243851086347,0.39023976933908405,0.2599594350626801,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.586555,1606,0,0,,0.29772585759504017,0.39024059734778677,0.24102254528213865,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.596851,1607,0,0,,0.29772776178892946,0.3902395361826109,0.26789494499562566,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.606619,1608,0,0,,0.2977234090616635,0.39023944588137566,0.26504930729938775,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.617626,1609,0,0,,0.29772623562855105,0.39024025677243696,0.26148487304701534,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.626449,1610,0,0,,0.2977271917128562,0.3902394182576873,0.27440491512253945,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.637360,1611,0,0,,0.29772572643043216,0.39024016654730054,0.2886115684032888,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.646427,1612,0,0,,0.29772401454804726,0.39023871098965235,0.26956777657404213,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.656615,1613,0,0,,0.29772469219230235,0.3902399196744162,0.2693772197597302,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.666926,1614,0,0,,0.2977264361540167,0.39024056917357114,0.2613827235364003,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.677777,1615,0,0,,0.29772521835254373,0.3902393813394963,0.26457812790177515,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.686693,1616,0,0,,0.29772750384569896,0.3902395088396173,0.25369509416429076,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.696851,1617,0,0,,0.29772655930844927,0.3902400762178126,0.2576611868705069,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.706735,1618,0,0,,0.29772503028930597,0.39024003784905836,0.23036779221761844,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.718263,1619,0,0,,0.29772596143589714,0.3902399133324756,0.24530094395035223,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.726623,1620,0,0,,0.29772603990575763,0.3902400692202153,0.2285120267450462,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.736960,1621,0,0,,0.2977261226958838,0.3902399234246724,0.22022342093274483,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.746623,1622,0,0,,0.2977253867263663,0.3902400131430965,0.22079408599584738,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.757403,1623,0,0,,0.2977254625680731,0.3902401260594411,0.2217912493593833,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.766606,1624,0,0,,0.29772524486812313,0.3902400718904097,0.22290947811023124,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.776730,1625,0,0,,0.2977234007541112,0.3902388258017321,0.23909613533634752,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.786605,1626,0,0,,0.2977257165260093,0.3902391388624937,0.2408781561991396,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.797101,1627,0,0,,0.2977252633164178,0.39023981820931714,0.2503808966643021,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.806607,1628,0,0,,0.29772495968219814,0.39023994818398505,0.23327463301946622,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.817062,1629,0,0,,0.2977260327662595,0.3902412212250074,0.23715440319939401,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.826644,1630,0,0,,0.2977254491339518,0.3902398812988602,0.22371982088285886,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.837126,1631,0,0,,0.2977270731940741,0.39023985508657794,0.23168701248912837,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.846349,1632,0,0,,0.2977254473964542,0.3902408821575752,0.22515015096604235,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.856395,1633,0,0,,0.2977254142392841,0.39023963968581626,0.24782056766385013,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.866372,1634,0,0,,0.2977236467505816,0.39024000176535056,0.23574646352956172,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.876412,1635,0,0,,0.2977267712996932,0.3902398906562187,0.22415649112889474,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.886414,1636,0,0,,0.2977258972416327,0.390239267846385,0.23520227546897113,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.897002,1637,0,0,,0.29772755147376473,0.3902399904078256,0.22918929995128828,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.906434,1638,0,0,,0.297724385569263,0.3902400800054984,0.24644556377878227,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.916569,1639,0,0,,0.29772605885388226,0.3902394597506578,0.23526318165930568,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.926632,1640,0,0,,0.2977255887132751,0.3902395624990152,0.2386899237040126,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.936939,1641,0,0,,0.2977240015699568,0.39023878152799957,0.2516562245615493,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.946578,1642,0,0,,0.29772385218713826,0.3902400775782991,0.24462139181354284,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.956840,1643,0,0,,0.2977240269822382,0.39023998237497876,0.25055858355533805,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.966932,1644,0,0,,0.2977255627767492,0.390239108493874,0.24067361372630322,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.976481,1645,0,0,,0.29772728549827804,0.39024048693731067,0.26004434954421646,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.986747,1646,0,0,,0.29772524564899083,0.3902390565546792,0.2534214685896086,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:56.996517,1647,0,0,,0.2977268601402965,0.390238747929442,0.2367881667006428,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.006922,1648,0,0,,0.2977274331386517,0.3902389169282207,0.23819428746893337,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.017874,1649,0,0,,0.297724684748377,0.390239307245375,0.24120486887134376,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.027055,1650,0,0,,0.29772544108596966,0.3902404287510599,0.23676301080289883,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.037531,1651,0,0,,0.2977263129425367,0.3902397029197241,0.25128882379037676,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.046998,1652,0,0,,0.2977239041519255,0.3902398480186262,0.23267889017739302,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.056990,1653,0,0,,0.29772589666913624,0.3902401693029034,0.23574280144492704,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.067020,1654,0,0,,0.2977258626594507,0.3902397941220154,0.22869394284692823,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.076416,1655,0,0,,0.2977253289534413,0.39023872135197085,0.23978880919393725,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.086862,1656,0,0,,0.29772544694442804,0.39023921994850996,0.23940914274810146,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.096877,1657,0,0,,0.29772478442929673,0.39023903598142023,0.27548843946676843,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.106383,1658,0,0,,0.29772624694156324,0.3902400723996658,0.25708591503664274,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.116350,1659,0,0,,0.2977251522090066,0.39024063954106814,0.2644410727377027,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.126738,1660,0,0,,0.29772353487719494,0.39023952506822,0.26750952141538065,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.137408,1661,0,0,,0.29772454207129323,0.3902387395274905,0.2697729084784674,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.147058,1662,0,0,,0.29772624018373617,0.39023926096331407,0.29004324413716426,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.156731,1663,0,0,,0.2977254349999613,0.3902398066136823,0.28495036836434084,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.166579,1664,0,0,,0.2977247025936286,0.39023938871272734,0.27990671804173517,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.176489,1665,0,0,,0.29772605902045096,0.3902401747664091,0.2861360062263395,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.187431,1666,0,0,,0.2977271678868755,0.3902395320394109,0.3107742722401426,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.197127,1667,0,0,,0.29772546304216174,0.39023934213004247,0.2913415321607917,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.206574,1668,0,0,,0.29772560939033865,0.390240786807053,0.27724388452398535,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.217275,1669,0,0,,0.29772626467138386,0.3902400833058883,0.2521864529944447,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.226785,1670,0,0,,0.2977250568367757,0.3902389907678939,0.24030062107238484,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.236857,1671,0,0,,0.29772399274547345,0.39023871011550854,0.25435186950542293,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.246400,1672,0,0,,0.2977254138487918,0.39023972487833314,0.24975706693190544,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.256913,1673,0,0,,0.2977240789750876,0.3902390380928386,0.2524507267797771,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.267046,1674,0,0,,0.29772274144470445,0.39023875300734256,0.27167123460060677,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.276961,1675,0,0,,0.29772522617142216,0.39023994277949414,0.26274627876496903,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.286797,1676,0,0,,0.29772761582277424,0.39024126512304397,0.2774504167649425,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.296846,1677,0,0,,0.29772392073289833,0.3902388175820025,0.2581569238075114,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.306612,1678,0,0,,0.2977260127017293,0.3902398929233597,0.24860515797029967,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.316309,1679,0,0,,0.29772470018474584,0.3902402343355154,0.24927729467208992,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.326627,1680,0,0,,0.29772583235547523,0.39023966681515915,0.25491362100043513,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.336683,1681,0,0,,0.29772510808885744,0.3902403417084857,0.22981488385084178,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.346392,1682,0,0,,0.29772437724085055,0.39024059501936137,0.24533316848180223,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.356664,1683,0,0,,0.2977250839253569,0.39024170295075516,0.24592746014345993,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.366770,1684,0,0,,0.29772662553430934,0.3902399685353252,0.24311242400588115,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.377178,1685,0,0,,0.29772521279126996,0.39024184842503445,0.2476246212267964,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.386404,1686,0,0,,0.2977246869658585,0.3902383005757262,0.24300418478583233,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.396557,1687,0,0,,0.2977250681562109,0.3902396846279217,0.23821367515010577,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.407790,1688,0,0,,0.2977236381888546,0.3902406616572779,0.2439121439918651,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.416579,1689,0,0,,0.2977251476877578,0.39023969862051916,0.25961999743612674,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.426500,1690,0,0,,0.2977243232575132,0.3902387366742247,0.25219202931681933,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.436489,1691,0,0,,0.29772492652917826,0.3902399132948789,0.26560604002076665,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.446633,1692,0,0,,0.2977242527833641,0.3902395997508065,0.25210404530190245,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.456440,1693,0,0,,0.29772660178122706,0.3902393804409185,0.23800080139772642,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.466744,1694,0,0,,0.2977253286609899,0.39023978592686315,0.24361395214596251,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.476628,1695,0,0,,0.297726799635051,0.390240121310628,0.24311228865228046,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.486892,1696,0,0,,0.2977264039353062,0.3902396710130732,0.25114887763644933,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.497135,1697,0,0,,0.297724502759662,0.3902393746651989,0.2518604245859788,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.507808,1698,0,0,,0.2977260093337089,0.3902392767944792,0.23990393921073097,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.517924,1699,0,0,,0.2977251732958866,0.3902400469704488,0.26005750678702294,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.527152,1700,0,0,,0.29772510347608705,0.3902400175650879,0.2815820235560623,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.538220,1701,0,0,,0.29772524103253994,0.3902403209858177,0.2769450378656514,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.546914,1702,0,0,,0.29772600214152267,0.3902391414274286,0.28005673881141613,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.556880,1703,0,0,,0.297726346927169,0.3902404968809046,0.2791174005072018,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.567063,1704,0,0,,0.29772555309993015,0.3902396981128784,0.26429301990061577,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.576619,1705,0,0,,0.2977263998659972,0.39023930853884353,0.25682607925334444,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.586429,1706,0,0,,0.29772514192880317,0.3902404758566805,0.2661643302546838,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.596461,1707,0,0,,0.29772545824498375,0.3902397439822412,0.2536732005550822,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.606445,1708,0,0,,0.29772582736514336,0.39023993023577663,0.25037790201885746,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.616695,1709,0,0,,0.29772571955658245,0.39024026325926486,0.2507656589996651,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.626624,1710,0,0,,0.29772776524582034,0.39023968199859205,0.25110516918246206,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.637156,1711,0,0,,0.29772514625602586,0.39024001768210426,0.2543407371417867,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.647029,1712,0,0,,0.2977263587037334,0.3902397027083741,0.2514235194627802,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.656884,1713,0,0,,0.2977255320904084,0.39023956385457637,0.24896678392720914,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.666406,1714,0,0,,0.2977254891809876,0.3902399761500072,0.25231292977572345,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.676658,1715,0,0,,0.2977268169657462,0.39024060142103634,0.26069228567140745,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.686424,1716,0,0,,0.2977284286325671,0.39024052796352937,0.2727715554392898,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.696360,1717,0,0,,0.29772536402843885,0.39024026246051363,0.2700637945957856,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.706384,1718,0,0,,0.29772558250581876,0.39023998404282717,0.2686279910348965,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.716390,1719,0,0,,0.2977264731289083,0.3902396567032955,0.26693567092125825,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.726542,1720,0,0,,0.2977266632158917,0.3902391912136163,0.2352852739792386,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.737530,1721,0,0,,0.297724447569559,0.3902390317349038,0.256910063117532,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.746998,1722,0,0,,0.29772470465981205,0.39023963359755576,0.24576333396428035,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.756901,1723,0,0,,0.2977245625068832,0.39023922277177875,0.2421034635136982,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.766755,1724,0,0,,0.2977230616939678,0.39023941317449035,0.23862241402895437,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.776482,1725,0,0,,0.2977255482359368,0.3902396712635426,0.26199641445839206,0.0,800.0,800.0,0.0,0.0
2023/09/22/17:59:57.788655,1726,0,0,,0.2977239831393026,0.3902390360647868,0.25784919423425123,0.0,800.0,800.0,0.0,0.0
