time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.eth_p,.rem_p,.eth_f,.rem_f,.eth_k,.rem_k,.estim_eth_k,.estim_rem_k
2023/09/22/18:58:28.983785,128487,0,0,,0.4058168125991555,0.4425313095100444,-0.04294119044887479,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:28.992711,2365,0,0,,0.40581771219266477,0.44253109048739625,-0.08187950319898007,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:28.993524,128488,0,0,,0.405820065517399,0.44253045169548133,-0.06340149226207359,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.002292,2366,0,0,,0.4058169556380506,0.44252972678574454,-0.04165512120160764,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.003643,128489,0,0,,0.4058186246673563,0.442529228559986,-0.03598240016584575,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.012460,2367,0,0,,0.40581811485037605,0.44253190038354684,-0.03552143638416094,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.013685,128490,0,0,,0.40582037709416324,0.44253077932264456,-0.0399108245978983,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.022002,2368,0,0,,0.40581575371256257,0.4425293910879894,-0.025168807897173018,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.025188,128491,0,0,,0.40581651001692237,0.4425296759362417,-0.013648333888761854,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.031983,2369,0,0,,0.4058202608658593,0.4425316475819027,-0.022620940340524864,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.034009,128492,0,0,,0.4058170293494443,0.4425322055014603,-0.028944557271962212,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.041990,2370,0,0,,0.40582026838681173,0.44253206298071734,-0.005084661302121374,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.044678,128493,0,0,,0.40581602510641257,0.44253127762701516,-0.011031116224057502,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.052338,2371,0,0,,0.4058174012726645,0.4425332406688979,-0.005429992980999998,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.053870,128494,0,0,,0.40581846719366316,0.4425334034057514,-0.010674216533038239,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.062343,2372,0,0,,0.40581825536532634,0.44253357321531206,-0.01875799447411941,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.063800,128495,0,0,,0.40581696268050915,0.4425339153730826,-0.023488854914267998,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.072179,2373,0,0,,0.4058162650616777,0.44253341100095367,0.004551098244593765,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.073950,128496,0,0,,0.4058211871890367,0.4425348150846974,0.009935991585260151,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.082034,2374,0,0,,0.405818920960866,0.4425334040091409,0.0005244644118513886,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.083823,128497,0,0,,0.4058176036754225,0.4425334186473687,0.00829302045764102,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.092237,2375,0,0,,0.4058192389601486,0.4425325126164895,-0.02810933886663891,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.093841,128498,0,0,,0.4058193121179561,0.4425318018778485,-0.03301909160349692,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.103881,2376,0,0,,0.40581738151620517,0.4425316338480587,-0.007693108492185852,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.103894,128499,0,0,,0.4058169157106164,0.442530680055512,-0.010414582360275704,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.112634,2377,0,0,,0.4058155460556305,0.4425306879921611,-0.0221125077679607,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.113807,128500,0,0,,0.40581853117359523,0.442531280810017,-0.010166337887583365,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.122295,2378,0,0,,0.40581856887075035,0.4425311360663783,-0.03483247338385431,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.125319,128501,0,0,,0.4058189709115201,0.4425311360663783,-0.020006769317343576,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.133619,2379,0,0,,0.40581801909440063,0.442530950769101,-0.042622595475928726,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.134022,128502,0,0,,0.40581826710895175,0.44253448265383,-0.03324436907828021,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.142133,2380,0,0,,0.4058184351133383,0.4425340226130501,-0.029839202629953876,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.143730,128503,0,0,,0.40581982660663174,0.4425338592162622,-0.0302779520591967,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.153213,2381,0,0,,0.40581951863761156,0.44253410709957386,-0.043199622462876786,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.154199,128504,0,0,,0.40581873351732856,0.44253415577624755,-0.047769793576173836,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.161877,2382,0,0,,0.4058171661773323,0.44253344096029246,-0.03982812369350741,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.164447,128505,0,0,,0.40581785884318744,0.44253275047725704,-0.027040780341306858,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.171974,2383,0,0,,0.4058184710527233,0.44253315892471357,-0.024508380852721556,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.173951,128506,0,0,,0.4058155232428656,0.4425323724507516,-0.03113394139561243,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.182293,2384,0,0,,0.405818410492252,0.44253208545575345,-0.04609650786258834,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.183872,128507,0,0,,0.4058175664536089,0.4425337489656523,-0.04741100152761124,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.192100,2385,0,0,,0.4058174499191339,0.4425326747004139,-0.03036192534469384,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.194213,128508,0,0,,0.4058132319700726,0.44253202563202987,-0.02296778766242591,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.202189,2386,0,0,,0.40581831109502453,0.4425329846764047,-0.03421614047382282,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.203533,128509,0,0,,0.40581535520796297,0.4425342521579728,-0.03648420073688996,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.211904,2387,0,0,,0.405818922706336,0.44253373094265375,-0.04700699962396504,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.213997,128510,0,0,,0.40581763074195987,0.4425347992698626,-0.03963645423886453,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.221920,2388,0,0,,0.4058161761335639,0.44253319204147745,-0.015124582395488417,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.223530,128511,0,0,,0.40581488325104503,0.4425333590446986,-0.01159350067210485,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.232638,2389,0,0,,0.40581693110754935,0.4425334391645246,0.0023028957415933693,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.234187,128512,0,0,,0.405817517607018,0.4425313475710103,-0.005393466595010166,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.242527,2390,0,0,,0.4058169148915861,0.44253316784978125,-0.030819673841960826,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.243691,128513,0,0,,0.4058163617332372,0.44253314895489704,-0.024589274947166784,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.252100,2391,0,0,,0.4058146610917444,0.44253467324962314,-0.0456438009922322,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.253730,128514,0,0,,0.4058175522735691,0.4425320903962795,-0.03158906203514156,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.262057,2392,0,0,,0.4058174966345399,0.4425332569151705,-0.03648157272810848,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.264348,128515,0,0,,0.4058206723777019,0.44253317466583975,-0.029749594376584865,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.273045,2393,0,0,,0.40581379460431927,0.44253371288885474,-0.02512145054234094,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.274743,128516,0,0,,0.4058193961325321,0.44253371288885474,-0.019715620843916648,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.282173,2394,0,0,,0.40581724031133,0.44253414205321984,-0.011034499282852606,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.283844,128517,0,0,,0.4058174217139554,0.4425334918013535,-0.0030344775315254147,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.292202,2395,0,0,,0.40581705066692114,0.4425336402466534,-0.015872575042608306,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.294225,128518,0,0,,0.40581679427184175,0.4425341443817833,-0.027298905499602233,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.302112,2396,0,0,,0.40581681963349325,0.44253417373446047,-0.019392611366040313,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.303835,128519,0,0,,0.40581827659227854,0.4425332326326948,-0.022755652198039433,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.312381,2397,0,0,,0.4058149333157164,0.4425343229634845,-0.007464087417829113,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.313801,128520,0,0,,0.40581918110705284,0.4425345815443229,0.009310694113331408,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.322254,2398,0,0,,0.40581685062664286,0.44253495085701483,-0.013666525379153915,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.324232,128521,0,0,,0.4058159638721114,0.4425338798192485,-0.02234290432185526,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.332262,2399,0,0,,0.4058172549412135,0.44253335509211117,-0.03806705456719661,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.333996,128522,0,0,,0.4058158261128872,0.44253367924244846,-0.02237080194942931,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.341842,2400,0,0,,0.4058147436469283,0.44253290549969065,-0.012505999866411655,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.344402,128523,0,0,,0.4058174554052305,0.4425339511177592,-0.013926190040539632,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.351885,2401,0,0,,0.4058161633866779,0.44253471102637937,-0.03136792807360633,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.353660,128524,0,0,,0.40581913358759714,0.4425347627541214,-0.035310433100428584,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.361857,2402,0,0,,0.40581793977068115,0.4425342882210183,-0.04192828419944905,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.363692,128525,0,0,,0.40581703603102415,0.44253386011939766,-0.04433257434968407,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.372855,2403,0,0,,0.4058185178918918,0.44253447978757704,-0.055537211241688755,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.374241,128526,0,0,,0.405817152866402,0.44253447978757704,-0.055924581866320544,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.382325,2404,0,0,,0.40581666713901504,0.4425351051377255,-0.05874516735500013,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.383618,128527,0,0,,0.40581617122557295,0.44253382817514025,-0.04076940505533644,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.392129,2405,0,0,,0.4058184900857786,0.4425349664533196,-0.03419962693969514,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.394100,128528,0,0,,0.40581706477326956,0.4425338029135282,-0.04199256597231815,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.402476,2406,0,0,,0.4058147762565054,0.44253503448835574,-0.03318510883441905,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.403643,128529,0,0,,0.405816156990184,0.44253328233439826,-0.017273688080932548,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.412706,2407,0,0,,0.4058173423997174,0.4425335352171367,-0.004096645329654702,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.413831,128530,0,0,,0.4058182406040064,0.4425325051590158,-0.006605531429183742,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.422041,2408,0,0,,0.40581483444530414,0.44253306952617383,-0.016141575085434123,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.424906,128531,0,0,,0.4058177781342402,0.44253359546281745,-0.019041949152379445,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.432009,2409,0,0,,0.4058161757128701,0.44253337875553167,-0.02671659200620602,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.433521,128532,0,0,,0.40581727042873733,0.44253328191452235,-0.021240654584684382,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.441837,2410,0,0,,0.40581860440984635,0.4425341079983113,0.00010425419665249791,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.443507,128533,0,0,,0.40581584757566247,0.4425338373558808,-0.012524739414637276,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.451983,2411,0,0,,0.4058156094207881,0.4425350251505366,0.01111684806385771,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.453840,128534,0,0,,0.4058147717736102,0.4425334677580055,0.004434111856479461,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.461950,2412,0,0,,0.4058183047770642,0.44253400596147285,0.003791528246575915,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.464363,128535,0,0,,0.40581625959039075,0.44253401193905567,0.01598785123558155,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.472383,2413,0,0,,0.40581330197258736,0.44253585049680083,0.02155120623605078,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.473749,128536,0,0,,0.40581573327538045,0.4425350917981542,0.031012405916875707,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.482272,2414,0,0,,0.40581680808956555,0.44253605932583284,0.014955150761671643,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.483880,128537,0,0,,0.40581612548309687,0.44253558672165466,0.013547504276007816,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.491833,2415,0,0,,0.40581747011671687,0.4425352459926635,0.000697983714242234,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.494545,128538,0,0,,0.40581405438801904,0.4425346643024798,0.007176493427737851,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.501991,2416,0,0,,0.405817793123556,0.4425355417479711,-0.01851157740360354,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.505092,128539,0,0,,0.4058180150554265,0.4425342731851084,-0.029124720204534382,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.511899,2417,0,0,,0.4058162486740218,0.4425335301282679,-0.0072087101160398515,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.513881,128540,0,0,,0.4058172967470971,0.4425340778018707,-0.00788923943320774,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.523322,2418,0,0,,0.40581547140218727,0.4425355127096171,-0.006495999386844531,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.523765,128541,0,0,,0.40581689061711707,0.4425349561033488,-0.014904457450863662,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.532147,2419,0,0,,0.4058170672261236,0.44253426334583956,-0.02719180361065643,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.533670,128542,0,0,,0.4058135650027159,0.4425342032626768,-0.022278080840649306,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.542174,2420,0,0,,0.40581214124698134,0.4425345966341209,-0.016128146512477848,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.543558,128543,0,0,,0.40581559414978213,0.4425355620970518,-0.013262536188216156,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.552270,2421,0,0,,0.4058149843756277,0.44253422288678046,-0.03875716172918753,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.553980,128544,0,0,,0.4058154862762931,0.44253502502481,-0.03240185802907192,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.562020,2422,0,0,,0.4058174501298284,0.44253486912727247,-0.021529683565436164,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.563797,128545,0,0,,0.40581398630018317,0.4425349293343084,-0.030638463475189726,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.573277,2423,0,0,,0.4058138195322132,0.44253527483315047,-0.03901615007108261,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.574018,128546,0,0,,0.4058166243849963,0.4425356035227529,-0.035642834708167204,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.582339,2424,0,0,,0.40581503366112626,0.44253390457254704,-0.026491254124148877,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.583897,128547,0,0,,0.40581714830277016,0.44253549912684564,-0.01865055692210804,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.592144,2425,0,0,,0.40581382079949335,0.44253456781172873,-0.02020601315249726,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.593763,128548,0,0,,0.40581475260445043,0.4425347301563686,-0.02973758250746239,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.602122,2426,0,0,,0.4058155043561348,0.44253612926860014,-0.015511324229693813,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.603707,128549,0,0,,0.4058147559498456,0.44253730152723825,-0.009613448506049282,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.613806,2427,0,0,,0.4058136315316219,0.44253764714252875,-0.0283311408976068,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.614171,128550,0,0,,0.4058172348997724,0.4425373627070338,-0.0267907058616359,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.621865,2428,0,0,,0.4058140193165142,0.44253803793268065,0.00038207554775504526,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.625705,128551,0,0,,0.4058118485845464,0.4425373960900635,-0.010261521027425058,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.631889,2429,0,0,,0.40581399887863634,0.4425379940789559,-0.03277289725734822,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.633924,128552,0,0,,0.40581543939648157,0.44253679041127864,-0.0361436712577341,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.642494,2430,0,0,,0.40581193817060796,0.44253641741000227,-0.011343761100830907,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.643754,128553,0,0,,0.4058138862553875,0.4425349701683916,-0.004778988993514144,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.652360,2431,0,0,,0.40581581519676635,0.4425340701738565,-0.004156922721349154,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.653696,128554,0,0,,0.40581403495512214,0.44253518752060356,0.002089063767044097,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.662069,2432,0,0,,0.4058157453444815,0.4425330819258865,-0.021490859450400857,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.663458,128555,0,0,,0.4058179017171767,0.44253425696879567,-0.026701216366912695,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.672303,2433,0,0,,0.40581644235537506,0.44253453036729373,0.002262171956304293,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.673971,128556,0,0,,0.4058155273938753,0.44253672927084636,-0.0028386421895718605,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.682523,2434,0,0,,0.4058159245655807,0.4425367511848882,-0.02073058786031301,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.684291,128557,0,0,,0.4058156421270318,0.4425381732570524,-0.022105401949647385,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.692266,2435,0,0,,0.4058154334048979,0.44253742882521,-0.007604670535933611,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.693875,128558,0,0,,0.40581614581906666,0.4425387684059835,-0.013680608295277175,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.702299,2436,0,0,,0.40581341682308303,0.44253671201842026,-0.013244958671641882,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.704357,128559,0,0,,0.4058140923199212,0.44253749834001677,-0.016310592088004894,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.712273,2437,0,0,,0.40581349390258303,0.44253578290821344,-0.021444603222561698,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.713732,128560,0,0,,0.40581604901081014,0.44253558665059195,-0.028731128854257326,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.723160,2438,0,0,,0.405815277304324,0.4425364595307434,-0.03767648996553863,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.724730,128561,0,0,,0.40581492419824117,0.4425361472084808,-0.04147945911456996,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.731937,2439,0,0,,0.4058149409835865,0.4425356786586349,-0.03128874939309845,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.734101,128562,0,0,,0.40581418610196485,0.4425362939766191,-0.026411235135381128,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.741902,2440,0,0,,0.4058127985716384,0.4425362615668752,-0.0399663072428349,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.743806,128563,0,0,,0.40581367050633016,0.44253654656879626,-0.01865595350559346,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.752616,2441,0,0,,0.40581566867160473,0.44253521777077437,-0.02863255265623188,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.754187,128564,0,0,,0.405814663166948,0.442535942700058,-0.03419406473087894,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.763644,2442,0,0,,0.4058128920378532,0.4425372077113727,-0.008578474474531417,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.763778,128565,0,0,,0.4058110761159135,0.4425360196604259,-0.0031775932470632373,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.772744,2443,0,0,,0.405816365371055,0.4425370405296054,-0.026786889970676686,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.773671,128566,0,0,,0.4058120835233868,0.442536721293761,-0.03725301864825581,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.782912,2444,0,0,,0.4058124798227542,0.4425368998230618,-0.001619624407996012,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.783517,128567,0,0,,0.4058122196975641,0.4425368998230618,-0.009630085144114897,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.792279,2445,0,0,,0.40581245100153,0.4425377952344806,-0.039528281438728774,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.793823,128568,0,0,,0.40581211133519,0.4425353725821418,-0.032868517819245824,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.802475,2446,0,0,,0.40581262163657805,0.44253722456058087,-0.050564532094788284,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.803619,128569,0,0,,0.4058116798813168,0.4425376675092453,-0.04553783932598021,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.812493,2447,0,0,,0.40581222532519945,0.4425380345994725,-0.023314151202764366,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.814138,128570,0,0,,0.40581457448229885,0.4425376020900051,-0.012512982396594596,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.822175,2448,0,0,,0.4058114722537101,0.44253696052276403,-0.010855605174527883,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.823627,128571,0,0,,0.40581706490308855,0.4425372077619151,-0.01876397004258923,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.831930,2449,0,0,,0.4058135761738982,0.44253629005161527,-0.035817788068423395,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.834224,128572,0,0,,0.4058118294301998,0.44253629005161527,-0.02946594210200426,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.841863,2450,0,0,,0.4058149173958067,0.4425370436191647,-0.06290043892783315,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.843677,128573,0,0,,0.40581256351710493,0.4425368818639649,-0.05010030453630776,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.851979,2451,0,0,,0.40581197399686814,0.44253699987231393,-0.01230514228862467,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.854126,128574,0,0,,0.40581122491639865,0.4425375022044572,-0.018481217986560772,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.862247,2452,0,0,,0.4058150488484381,0.4425383715776452,-0.033508075928448955,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.864103,128575,0,0,,0.40581294331642775,0.4425374260500512,-0.04253154985244301,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.872164,2453,0,0,,0.4058138825127261,0.4425372546833119,-0.029941968861247448,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.873737,128576,0,0,,0.40581528471290884,0.44253649015886615,-0.03740622030513152,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.881776,2454,0,0,,0.40581045787262776,0.4425369918629815,-0.02146771453521179,0.0,800.0,800.0,-28.409425735473633,0.0
2023/09/22/18:58:29.883609,128577,0,0,,0.40581503155987614,0.4425374824659395,-0.021801067347507308,0.0,800.0,800.0,-28.409425735473633,0.0
